id,amount,customer_id,isUnauthorizedOverdraft,nameDest,nameOrig,newBalanceDest,newBalanceOrig,oldBalanceDest,oldBalanceOrig,step,type,diffOrig,diffDest,firstname,lastname,email,address,country,last_country_logged,creation_date,last_activity_date,age_group,is_fraud,countryOrig,countryOrig_name,countryLongOrig_long,countryLatOrig_lat,countryDest,countryDest_name,countryLongDest_long,countryLatDest_lat
cef07d42-70e4-40ab-9ac9-15fa1b11cc62,32562.86,b93e622d-110b-4613-99ff-5f7740b028c2,0,M5463763215,C7357206788,1659603.88,2022668.18,1659603.88,2055231.04,455,CASH_OUT,-32562.860000000102,0.0,Matthew,Cooper,kaitlynhull@powers.net,"35557 Ward Turnpike
Lauraburgh, MI 54146",LKA,LKA,2024-07-03 09:45:34,2024-09-30 20:05:48,8,False,NGA,Nigeria,8.0,10.0,FRA,France,2.0,46.0
d97e5382-1f97-4ae3-a544-cef5d21d2e75,96479.49,d94f853a-ea1d-44ee-a40f-b0316a490358,0,M1521196578,C4098975303,1444241.57,3689620.61,1444241.57,3593141.11,406,CASH_IN,96479.5,0.0,Robert,Perry,david12@reyes.com,"77769 Burnett Gateway
Lake Michael, MP 98774",COL,COL,2023-08-23 09:45:34,2024-09-30 16:11:41,2,False,RUS,Russian Federation,100.0,60.0,ESP,Spain,-4.0,40.0
698e7cba-1727-403c-ba4a-1c89a1de72d5,110009.84,d27b38d3-b89b-46a0-a209-62f534395a84,0,M4909898533,C2823505952,1377746.96,2103435.97,1377746.96,2213445.8,422,CASH_OUT,-110009.8299999996,0.0,John,Young,mlindsey@stevens.biz,"PSC 9653, Box 8344
APO AA 69036",LVA,LVA,2023-10-19 09:45:34,2024-09-30 03:00:08,2,False,FRA,France,2.0,46.0,NGA,Nigeria,8.0,10.0
640caed3-551e-493f-bc81-a76823ac90fe,3783.55,7740758b-d0f6-49b5-ba8e-c9fd7523bf09,0,M9580865236,C7893300951,1891065.69,3313762.19,1887282.14,3317545.74,573,PAYMENT,-3783.55000000028,3783.550000000047,Joseph,Baker,jennifer53@henry-parsons.com,"PSC 8571, Box 4943
APO AE 37562",POL,POL,2024-02-14 09:45:34,2024-09-30 23:59:59,7,False,RUS,Russian Federation,100.0,60.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
27875265-7232-4c6b-a3a5-e5b04e7c8f76,143703.21,dfe939bb-5325-4a73-bb9a-0a33232ae6f5,0,M9014500561,C1088372126,150950.91,1890097.83,150950.91,1746394.62,49,CASH_IN,143703.20999999996,0.0,Cody,Davis,robert57@hahn.com,"92299 George Pine Apt. 015
Heatherbury, PR 37237",MOZ,MOZ,2023-08-28 09:45:34,2024-09-30 19:22:28,4,False,RUS,Russian Federation,100.0,60.0,PAN,Panama,-80.0,9.0
61bbe3cd-6c44-45bc-9ba6-7f67da27a3cc,5387.49,15d9fd77-e0f9-4212-a7b4-eb36aba6775c,0,M3621863758,C3319888099,1916553.26,3953130.29,1911165.77,3958517.77,582,PAYMENT,-5387.479999999981,5387.489999999991,Katherine,Malone,michelle09@adams-gutierrez.info,"7779 Chandler Junction Apt. 305
Spencerfort, RI 85407",KOR,KOR,2023-10-22 09:45:34,2024-09-30 22:14:08,3,False,RUS,Russian Federation,100.0,60.0,KHM,Cambodia,105.0,13.0
fb595aa4-0e51-4be9-b8fb-2c751c61dbb5,4786.88,d297ce08-61bb-40df-9f29-6ad505da03f3,0,M2274282354,C8150196098,51333.37,3485095.64,46546.49,3489882.52,25,PAYMENT,-4786.879999999888,4786.880000000005,Regina,Blankenship,lturner@daugherty.biz,"Unit 2298 Box 0503
DPO AP 33575",MYS,MYS,2023-11-08 09:45:34,2024-09-30 22:39:04,5,False,PAN,Panama,-80.0,9.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
36c6c930-2d44-4647-9341-4fe956bd284d,6753.81,f04f9b32-3967-4010-922b-f07fe66d2788,0,M4013916768,C7044832647,659123.72,3528027.61,652369.92,3534781.42,230,PAYMENT,-6753.810000000056,6753.79999999993,Diana,Rios,obaker@chang-velasquez.com,"27275 Rick Plains
West Jose, SD 25792",ISR,ISR,2024-02-08 09:45:34,2024-09-30 11:03:33,1,False,TUR,Turkey,35.0,39.0,TUR,Turkey,35.0,39.0
7aa2166e-0810-48d0-aad6-237d989cf152,3160.62,de09efe0-a868-439b-95a2-b967b948bbee,0,M2518927472,C8963692628,1185939.65,3586408.32,1182779.02,3589568.95,409,PAYMENT,-3160.630000000354,3160.629999999888,Stephanie,Sosa,annehill@little-garner.com,"011 Ricardo View
South Kristina, AL 35484",VNM,VNM,2023-10-12 09:45:34,2024-09-30 13:06:54,7,False,FRA,France,2.0,46.0,ESP,Spain,-4.0,40.0
bb0282f9-a600-4827-84be-7caf5112674d,6496.68,e32475d8-1775-4bbe-820b-0f773da9a6d8,0,M0039335956,C6194299316,6496.68,3238778.76,0.0,3245275.43,13,PAYMENT,-6496.670000000391,6496.68,Matthew,Peterson,smithgregory@james.com,"63321 Mary Lane Apt. 414
Port Janetside, IL 69427",CAF,CAF,2023-08-21 09:45:34,2024-09-30 21:52:35,7,False,NGA,Nigeria,8.0,10.0,NGA,Nigeria,8.0,10.0
8eecd335-f39d-4789-8433-72a374b5e846,194982.94,dfdbffa0-1d2b-4340-ad4e-4f449e12acf6,0,M9386879914,C7090428283,1307948.58,3215320.81,1307948.58,3020337.87,420,CASH_IN,194982.94,0.0,Amber,Fernandez,colesarah@brown-maynard.biz,"98895 Smith Brook
Tracymouth, NH 97548",VNM,VNM,2023-06-01 09:45:34,2024-09-30 15:34:34,6,False,CAN,Canada,-95.0,60.0,PAN,Panama,-80.0,9.0
46005519-be40-4ff1-b0a5-e100440dd777,167822.05,029e25bf-c712-4f23-a796-b04311f184b3,0,M3018459679,C6647502374,1753519.46,1794281.94,1753519.46,1962103.99,592,CASH_OUT,-167822.05000000005,0.0,Emma,Lowe,stephanie23@gould.com,"59577 Jason Trail Apt. 704
South Brian, FL 00757",MUS,MUS,2023-09-03 09:45:34,2024-09-30 23:54:53,10,False,TUR,Turkey,35.0,39.0,RUS,Russian Federation,100.0,60.0
0ddd5fd1-342c-42ea-81a9-3569738c2e3e,400000.0,2d9bccb5-af9a-4cea-aa56-0b09b72fc4da,0,CC6917970858,C7579385434,800000.0,1100949.63,400000.0,1500949.63,230,TRANSFER,-400000.0,400000.0,Anita,Castro,kendra55@johnson.com,"736 Lisa Alley Apt. 619
Dianeberg, ME 79724",TCD,TCD,2024-06-18 09:45:34,2024-09-30 06:37:40,7,False,FRA,France,2.0,46.0,QAT,Qatar,51.25,25.5
6343aaed-c86a-46ce-9a21-8ed51c532e4b,63622.61,c5eede5f-5342-405c-b0ab-c11db14f0df0,0,M3629816423,C1737189021,534276.43,1498535.29,534276.43,1434912.69,205,CASH_IN,63622.60000000009,0.0,Jack,Lopez,kjohnson@williams-robinson.com,"482 Susan Motorway Suite 754
Port Christina, NE 43873",BHR,BHR,2024-02-23 09:45:34,2024-09-30 07:58:02,8,False,REU,Réunion,55.6,-21.1,REU,Réunion,55.6,-21.1
c1138526-07c5-4e78-b5a9-388a36409785,40843.79,de881db0-867b-4f24-8493-f61a972bcad6,0,M5804240729,C7695201562,155983.75,4169537.08,155983.75,4128693.29,41,CASH_IN,40843.79000000004,0.0,Joseph,Nelson,bjones@sanchez.info,"4314 Romero Crescent Suite 829
Colleenmouth, NV 55211",DEU,DEU,2023-03-07 09:45:34,2024-09-30 07:43:22,9,False,NGA,Nigeria,8.0,10.0,PER,Peru,-76.0,-10.0
0768fe9f-5610-4b71-80c4-5e50d2b9632d,6729.41,6b07391d-460b-43a9-94fd-4260e5f66ce3,0,M3702259016,C6559987035,1695000.77,2310139.6,1695000.77,2303410.19,577,CASH_IN,6729.410000000149,0.0,Roger,Coleman,linda22@white-flores.com,"6092 Tracey Valleys
Lake Rodneyfort, IL 31500",AUT,AUT,2023-10-14 09:45:34,2024-09-29 15:58:55,7,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,CAN,Canada,-95.0,60.0
0af4ccc5-e878-4cf5-ada8-6a0268379cf5,11390.53,33c6627f-fcf6-4401-86a1-f78f8c5f7a8a,0,M4642331356,C1804502452,1651464.21,2614528.48,1651464.21,2625919.01,548,CASH_OUT,-11390.529999999795,0.0,Sherri,Dunlap,xsmith@garcia-dudley.com,"USNV Sanchez
FPO AA 29822",TTO,TTO,2023-02-28 09:45:34,2024-09-30 06:52:38,3,False,PER,Peru,-76.0,-10.0,BRA,Brazil,-55.0,-10.0
fa7378cf-892f-475e-9022-7d627b7a7c63,50080.23,414bd7f8-3c78-472b-91ac-56e7e22bb5ff,0,M5161468358,C8434505956,919849.57,8620047.2,919849.57,8569966.96,310,CASH_IN,50080.23999999836,0.0,Sarah,Villa,pconrad@casey.com,"3139 Smith Lakes
Curtisshire, CT 79170",CRI,CRI,2023-10-22 09:45:34,2024-09-30 09:28:25,6,False,REU,Réunion,55.6,-21.1,ITA,Italy,12.8333,42.8333
143968aa-d6d2-4733-810b-8a127c16a42d,154406.67,ae6683f7-149c-4a09-b7eb-9546fc98da74,0,M6255976865,C5455190295,1069388.84,3063111.52,1069388.84,2908704.85,325,CASH_IN,154406.66999999993,0.0,Nicole,Mcclure,megan63@potter-flores.com,"2418 Weaver Ways Suite 620
West Denise, FM 18576",CUB,CUB,2024-06-16 09:45:34,2024-09-30 03:52:01,0,False,QAT,Qatar,51.25,25.5,CAN,Canada,-95.0,60.0
3b9752ba-4422-4825-90e0-a63b530f7459,192332.19,6235cc24-c004-4fe8-b348-1fd0d5995b10,0,M6508806776,C0438486632,690845.79,3863639.79,690845.79,4055971.97,258,CASH_OUT,-192332.18000000017,0.0,Melissa,Rosales,roselawrence@miles-henderson.net,"24296 Santos Road Suite 849
South Andreton, GA 92685",NRU,NRU,2024-09-05 09:45:34,2024-09-30 04:18:18,4,False,ESP,Spain,-4.0,40.0,TUR,Turkey,35.0,39.0
0df8771c-4b6d-4849-bc8c-7513434d4b4c,55986.2,53e9ea1f-f057-4f44-bf4f-fca17b56d20f,0,M7207565139,C7032565745,2159185.64,1295240.07,2159185.64,1239253.87,578,CASH_IN,55986.19999999995,0.0,James,Lee,kbell@davis-jackson.info,"51754 Rodriguez Springs Suite 394
East Nathan, TN 47589",TJK,TJK,2024-01-16 09:45:34,2024-09-30 22:16:27,1,False,ITA,Italy,12.8333,42.8333,ESP,Spain,-4.0,40.0
933f017e-873f-45ac-9050-52d31a85bf6d,846.26,a88906cb-9e0a-4599-9df7-381cd7782b55,0,M7661644742,C0614966440,574423.15,4717765.3,573576.9,4718611.55,236,PAYMENT,-846.25,846.25,Zachary,Black,darlene77@white.biz,"8271 Leslie Inlet Suite 952
New Brittanyview, MT 99690",SYR,SYR,2024-02-15 09:45:34,2024-09-30 15:05:02,5,False,CAN,Canada,-95.0,60.0,NGA,Nigeria,8.0,10.0
e3b59ce6-386f-4080-a0ad-700270e2f53a,96552.8,90006670-1fae-420e-ad3e-6a27cb084fe8,0,M2872946718,C2984117840,1211235.45,3422948.78,1211235.45,3326395.98,385,CASH_IN,96552.7999999998,0.0,Debra,Banks,mcdonaldbradley@perry.info,"3599 Thomas Cove Apt. 042
Wilsonton, GA 95423",MRT,MRT,2023-10-10 09:45:34,2024-09-30 07:26:21,9,False,KHM,Cambodia,105.0,13.0,ESP,Spain,-4.0,40.0
065efbb7-c228-43c4-a3cf-beec2af69d4b,376531.62,7903bcc1-8d59-4a9e-9979-86f914a9a990,0,C2273277021,C1998864472,3812584.35,257258.86,3436052.74,633790.48,186,TRANSFER,-376531.62,376531.6099999999,Maria,Gallegos,ytaylor@fernandez-pratt.com,"76455 Sean Neck
Nguyenton, MA 33529",LBY,LBY,2024-07-01 09:45:34,2024-09-30 12:47:06,9,False,PAN,Panama,-80.0,9.0,FRA,France,2.0,46.0
788cbbd2-af0e-443b-9535-df0ec6069f44,383195.6,53d8cc9e-7fa4-440d-9ddc-d7e386ab095c,0,CC0496649435,C7084471019,3677574.88,1797148.68,3294379.28,2180344.28,376,TRANSFER,-383195.5999999999,383195.6000000001,Kenneth,Phillips,woodardleon@myers.com,"112 Harrison Hill Apt. 975
North Caroline, NV 78078",NPL,NPL,2023-01-18 09:45:34,2024-09-30 03:13:20,7,False,FRA,France,2.0,46.0,ESP,Spain,-4.0,40.0
5ba456f8-0b9f-421f-ba26-fb2b37e99cc0,177290.8,1e9d02db-569a-4779-af7b-6015721a95b0,0,M8130292393,C4916959197,1669019.52,2458349.99,1669019.52,2635640.79,490,CASH_OUT,-177290.7999999998,0.0,Kelly,Roberts,lbrown@carpenter-dennis.com,"3259 Jonathan Lodge
South Lisachester, AL 82143",TGO,TGO,2022-12-11 09:45:34,2024-09-30 15:55:18,0,False,TUR,Turkey,35.0,39.0,QAT,Qatar,51.25,25.5
f33b64af-1cbb-47f5-9d26-8ad8b9ce4218,107267.0,e1665211-baf2-4933-b8b0-3d11f616c390,0,M2065173674,C8530610136,2229336.53,3026265.99,2229336.53,2918998.99,574,CASH_IN,107267.0,0.0,Kara,Curry,foxjustin@bradford-alvarez.net,"643 Bell Gateway
Deborahfort, MO 81358",ZAF,ZAF,2024-05-08 09:45:34,2024-09-30 13:29:15,0,False,PER,Peru,-76.0,-10.0,KHM,Cambodia,105.0,13.0
40af3713-75d1-46a0-a87b-bd27eb26bfe6,31169.34,2e644450-8ece-4842-a728-ac5496eef98a,0,M8335513132,C9461291771,836537.95,3429069.79,836537.95,3397900.45,229,CASH_IN,31169.33999999985,0.0,Shawn,Chavez,mcgrathgeorge@holland.com,"638 Margaret Islands
Brayview, NC 32527",FIN,FIN,2023-11-06 09:45:34,2024-09-29 10:02:41,6,False,PER,Peru,-76.0,-10.0,FRA,France,2.0,46.0
9533a700-2226-4def-8f2b-e234301c616e,94884.69,bb9998ca-c3d0-4363-8364-809e5245411d,0,M3861657214,C8868783450,538965.53,2690004.27,538965.53,2784888.97,195,CASH_OUT,-94884.7000000002,0.0,Nicholas,Bennett,nrodriguez@donaldson.com,"857 Gregory Neck
Christopherbury, MA 45935",BWA,BWA,2024-03-03 09:45:34,2024-09-30 03:09:38,1,False,ITA,Italy,12.8333,42.8333,RUS,Russian Federation,100.0,60.0
13438ab4-b894-44a4-8913-808f5f35db63,150572.36,490ab39e-4ed4-4e25-9c51-7d62011c228e,0,M6822277635,C6174154582,1451520.63,3122447.11,1451520.63,3273019.47,373,CASH_OUT,-150572.36000000034,0.0,Jonathan,Scott,michael52@hernandez.biz,"773 Eileen Springs Suite 406
South Barry, DC 71220",LBY,LBY,2024-09-19 09:45:34,2024-09-29 11:48:32,6,False,RUS,Russian Federation,100.0,60.0,ITA,Italy,12.8333,42.8333
9cf71f7b-e052-49d9-a59d-4e74baf891fa,112102.8,d67caa63-8afd-4d9c-80d3-a617327e5283,0,M0234901891,C4397408920,1987039.67,1407355.43,1987039.67,1295252.63,576,CASH_IN,112102.80000000005,0.0,Amber,Weaver,clowe@nguyen.com,"512 Jamie Row Suite 383
Oscarfort, MO 78302",ARE,ARE,2024-05-07 09:45:34,2024-09-30 05:01:10,4,False,RUS,Russian Federation,100.0,60.0,PAN,Panama,-80.0,9.0
ab128faf-938a-4795-8050-d5ac8790bc39,55712.4,4cda42b7-5784-45b6-a9dd-78dc6ae92779,0,M7309258823,C4357151101,892559.44,2881946.51,892559.44,2826234.12,265,CASH_IN,55712.38999999967,0.0,Margaret,Petersen,ocarter@long.com,"PSC 8388, Box 2322
APO AP 88063",MDG,MDG,2023-06-12 09:45:34,2024-09-30 00:33:50,0,False,FRA,France,2.0,46.0,RUS,Russian Federation,100.0,60.0
ce23a5e7-443a-469e-86a6-44d791b62210,400000.0,b1bfab81-84a2-4cd3-a377-956cd15957de,0,CC9346532253,C5136594764,400000.0,528731.51,0.0,928731.51,183,TRANSFER,-400000.0,400000.0,Eric,Moore,hjensen@rose.com,"765 Martin Viaduct
South Juan, AK 47397",FJI,FJI,2023-01-30 09:45:34,2024-09-30 00:54:16,3,False,ITA,Italy,12.8333,42.8333,CAN,Canada,-95.0,60.0
b64cbaa5-3d10-41f3-ab9e-d6e67b760662,0.0,f6d7c774-e811-47e1-a861-10f8ab77c10f,0,M9512850555,CC3441901745,529444.47,0.0,529444.47,0.0,180,CASH_OUT,0.0,0.0,Daniel,Rodriguez,hughesmary@martin.org,"0961 Rodriguez Circles
Garciaview, NH 73364",NAM,NAM,2024-03-15 09:45:34,2024-09-30 16:46:25,9,True,KHM,Cambodia,105.0,13.0,PAN,Panama,-80.0,9.0
f7a82880-1a93-4fed-a035-e7a177ccd43a,147255.11,365fc95b-299c-464a-a552-6173e1c391dc,0,M3319887555,C2958192191,788911.82,3207803.05,788911.82,3060547.93,288,CASH_IN,147255.11999999965,0.0,Peter,Price,saunderslaura@campbell.org,"333 Sharon Ville
South Erinland, WA 34665",PSE,PSE,2024-01-25 09:45:34,2024-09-29 21:24:00,3,False,FRA,France,2.0,46.0,PER,Peru,-76.0,-10.0
69e44a4b-b4b9-4396-a3b7-23244160c7d4,181038.68,aa427f5d-9632-4453-95d0-ba11302edfc5,0,M5970616423,C1349953041,1393615.39,3661633.73,1393615.39,3842672.41,376,CASH_OUT,-181038.68000000017,0.0,Michael,Cox,calvin76@newman.com,"782 Anthony Glen
South Mark, AL 05181",CAN,CAN,2023-06-15 09:45:34,2024-09-30 21:18:50,1,False,RUS,Russian Federation,100.0,60.0,FRA,France,2.0,46.0
75915b79-797e-48d0-b74d-92a33f5e176a,83151.66,36a0118e-5937-4aba-a55f-c778cd5ed3b0,0,M0563007834,C1980682584,2027460.92,3162129.14,2027460.92,3078977.48,594,CASH_IN,83151.66000000015,0.0,Scott,Gonzales,chaseclark@hayes.info,"10014 Craig Ramp
South Dana, HI 56957",NPL,NPL,2024-01-26 09:45:34,2024-09-30 11:42:40,7,False,REU,Réunion,55.6,-21.1,BRA,Brazil,-55.0,-10.0
68e4422e-fd12-4d61-ad0c-9d9e0c2d0250,190519.96,d4988294-38ce-4439-83ea-d57f86dfedd6,0,M9276902639,C6807542366,846277.65,1476365.43,846277.65,1285845.47,257,CASH_IN,190519.96,0.0,Charles,Jones,ruizpaul@turner-williams.com,"USNS Lee
FPO AE 31503",POL,POL,2024-06-02 09:45:34,2024-09-29 21:44:07,9,False,PAN,Panama,-80.0,9.0,PAN,Panama,-80.0,9.0
f5886e47-f7a6-4fa0-b57c-a8bda0218cbd,98421.76,3668fce8-357f-439f-a70e-ee47ef39fabc,0,M2593015702,C6999663682,886213.53,2743631.69,886213.53,2645209.93,312,CASH_IN,98421.75999999978,0.0,Kelly,Carter,thomaschristopher@newman.com,"1382 Hernandez Station Suite 556
Richardsonview, PA 28025",KNA,KNA,2024-02-03 09:45:34,2024-09-29 17:56:08,1,False,ESP,Spain,-4.0,40.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
bed3af30-ecc0-4345-a5f4-a501cc464ad5,400000.0,46ad4545-72cc-4449-a164-dc7c2eef78b0,0,C6701526010,C6408002275,3681953.71,2777345.41,3281953.71,3177345.41,16,TRANSFER,-400000.0,400000.0,Anne,Cunningham,matthew96@dominguez.com,"255 Watts Springs
Simpsonberg, FM 47832",MOZ,MOZ,2024-07-03 09:45:34,2024-09-30 21:04:49,10,False,PER,Peru,-76.0,-10.0,BRA,Brazil,-55.0,-10.0
abf7427b-774a-45d9-8b99-16df75a46c2d,154979.43,6de8926f-b46e-4618-b2e8-034fe8a5d9d1,0,M3495125496,C5995062244,1641458.18,3859245.48,1641458.18,4014224.91,546,CASH_OUT,-154979.43000000017,0.0,Sarah,Conrad,walterknight@mckenzie.biz,"1787 White Avenue
South Kariside, MN 40051",IND,IND,2023-02-16 09:45:34,2024-09-30 10:07:15,2,False,FRA,France,2.0,46.0,ITA,Italy,12.8333,42.8333
37498445-2406-4fd8-ae26-3d39ad2c054b,175300.27,1343ffaf-fc5d-46b4-82f2-561f890a5379,0,M7876051189,C4011939544,285207.76,2142477.27,285207.76,1967177.0,139,CASH_IN,175300.27000000002,0.0,Todd,Tucker,justin12@thompson.com,"122 Cooper Via Apt. 900
North Cindytown, OK 26212",TGO,TGO,2024-07-05 09:45:34,2024-09-29 19:40:22,4,False,ESP,Spain,-4.0,40.0,RUS,Russian Federation,100.0,60.0
b10eebff-2e7d-423a-8d60-73bacde243cb,53322.41,fd32af05-e773-4490-930c-f3fa7a279339,0,M3425144394,C0186244147,1537912.08,2897058.75,1537912.08,2843736.33,478,CASH_IN,53322.419999999925,0.0,Shawn,Chavez,mcgrathgeorge@holland.com,"638 Margaret Islands
Brayview, NC 32527",FIN,FIN,2023-07-09 09:45:34,2024-09-29 10:02:41,1,False,RUS,Russian Federation,100.0,60.0,ESP,Spain,-4.0,40.0
e1f4bf65-f223-4321-b30e-aedb09d0cd9f,266692.27,7ffd86ef-ca77-4389-a5e9-37c4d58910c1,0,M1474408941,C7687916156,988351.23,4266244.2,988351.23,4532936.46,323,CASH_OUT,-266692.2599999998,0.0,Michelle,Heath,kenneth05@roth.biz,"64330 Hester Wells
Laraton, VT 23196",MLI,MLI,2024-09-12 09:45:34,2024-09-30 02:46:06,2,False,ESP,Spain,-4.0,40.0,PAN,Panama,-80.0,9.0
a9aaed73-50dc-40f0-b7c9-7c268802b4c8,316568.9,34457b89-3d1e-4c61-8b40-ba5b5e7ea952,0,M3843142602,C1238407359,919023.1,3684550.54,919023.1,3367981.64,290,CASH_IN,316568.8999999999,0.0,Michael,Bailey,rebeccamoore@david.net,"84128 Wendy Orchard Suite 127
East Melanie, FM 08338",QAT,QAT,2023-12-21 09:45:34,2024-09-30 03:33:07,5,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,QAT,Qatar,51.25,25.5
af54414b-e562-47cd-a83a-0e1e3091d8cc,81088.44,60e3da43-6f3f-448d-9ac6-17bd97304e10,0,M1684549858,C2230152750,1699431.3,3380048.42,1699431.3,3298959.98,505,CASH_IN,81088.43999999994,0.0,Timothy,Castillo,rjohnson@burton-singh.com,"79107 Troy Avenue Apt. 027
North John, NC 41155",SLE,SLE,2024-08-10 09:45:34,2024-09-29 20:21:43,8,False,FRA,France,2.0,46.0,TUR,Turkey,35.0,39.0
1d91c36b-f916-4280-a385-32394fbaf6df,101322.4,90a5bf1d-119f-4da5-a8a4-f794d15a60be,0,M6693267573,C3154259482,1205281.21,1381033.48,1205281.21,1279711.09,355,CASH_IN,101322.3899999999,0.0,Melissa,Rosales,roselawrence@miles-henderson.net,"24296 Santos Road Suite 849
South Andreton, GA 92685",NRU,NRU,2024-05-08 09:45:34,2024-09-30 04:18:18,9,False,KHM,Cambodia,105.0,13.0,PER,Peru,-76.0,-10.0
c26cb2e7-4a09-46b0-b555-4cf1272181e4,8387.74,b8ab12f9-d99f-415f-87c5-b0b8f8549ec6,0,M6135628241,C1221036227,1136727.62,2802081.77,1128339.89,2810469.5,354,PAYMENT,-8387.729999999981,8387.730000000214,Sarah,Randolph,brandoncampos@valencia.biz,"USNS Burns
FPO AP 26706",MDG,MDG,2023-04-19 09:45:34,2024-09-29 12:14:47,8,False,REU,Réunion,55.6,-21.1,RUS,Russian Federation,100.0,60.0
3557f997-4c2f-401b-a32d-3ebc7cecacff,125011.0,bbdb5bd2-bf0b-4c61-b7fa-7cb1cd5c0090,0,M0279187138,C8014350560,1167079.86,278234.63,1167079.86,153223.63,379,CASH_IN,125011.0,0.0,Bruce,Brown,daniel97@baker.com,"68199 Curtis Summit
Dunnmouth, MN 68639",IRL,IRL,2023-10-23 09:45:34,2024-09-29 23:21:41,7,False,QAT,Qatar,51.25,25.5,CAN,Canada,-95.0,60.0
d634fcbe-bba8-4673-b466-a13b39f52e8e,400000.0,f81518d9-6cdd-4df4-aa68-d6830f132e7c,0,CC3098800363,C2087538896,3200000.0,2283665.38,2800000.0,2683665.38,309,TRANSFER,-400000.0,400000.0,Joseph,Adams,ubaker@walters.org,"Unit 2343 Box 2754
DPO AE 12515",BLR,BLR,2023-09-14 09:45:34,2024-09-30 17:58:59,10,False,BRA,Brazil,-55.0,-10.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
ee1db8cd-2717-4430-b2c2-61e21dd3820a,210578.59,8c670caa-4c2e-4fc2-8f3c-7aaa616121ce,0,M1580550574,C4953480186,1228744.15,3456497.71,1228744.15,3245919.11,338,CASH_IN,210578.6000000001,0.0,Margaret,Petersen,ocarter@long.com,"PSC 8388, Box 2322
APO AP 88063",MDG,MDG,2024-04-07 09:45:34,2024-09-30 00:33:50,6,False,NGA,Nigeria,8.0,10.0,CAN,Canada,-95.0,60.0
f6e2d822-db9a-47e2-8a00-e6b46e62414c,400000.0,f60f1406-3c11-4304-a146-05861563b7e6,0,M4200402755,CC5188496097,665337.18,0.0,665337.18,400000.0,279,CASH_OUT,-400000.0,0.0,Stephanie,Ashley,wking@horton-schmidt.com,"6327 John Dam
Hubbardhaven, NH 64625",SMR,SMR,2023-10-08 09:45:34,2024-09-29 10:20:04,5,True,RUS,Russian Federation,100.0,60.0,ITA,Italy,12.8333,42.8333
1165031c-716b-42a1-ac64-f245fc877210,67823.67,524886c7-9043-4b06-af5c-79514543a67d,0,M1218670077,C6609637692,479140.43,402149.04,479140.43,334325.36,184,CASH_IN,67823.68,0.0,Shannon,Hayes,christopher75@valenzuela-avery.biz,"996 Christine Rue Suite 555
New Kylestad, CA 96420",SMR,SMR,2024-03-13 09:45:34,2024-09-30 18:22:22,7,False,RUS,Russian Federation,100.0,60.0,ESP,Spain,-4.0,40.0
6edd3fa7-27b6-44b4-8595-c393e8b891b0,226909.23,96e2f8f8-5fe7-4b36-9e19-8c48914fd971,0,M0007611127,C4486572645,360775.93,3103116.62,360775.93,2876207.38,164,CASH_IN,226909.24000000025,0.0,Stephanie,Ashley,wking@horton-schmidt.com,"6327 John Dam
Hubbardhaven, NH 64625",SMR,SMR,2023-07-10 09:45:34,2024-09-29 10:20:04,4,False,RUS,Russian Federation,100.0,60.0,RUS,Russian Federation,100.0,60.0
5a9d53ea-afa1-4082-9b6e-992879f7b6f5,8742.78,c31b3dfa-48a8-4596-a0cf-6d0c5b1508df,0,M7696716914,C8196565123,1371810.49,3026867.71,1371810.49,3018124.93,445,CASH_IN,8742.779999999795,0.0,Alicia,Warren,warnold@harrell.net,"8829 Henry Shoal
West Hannahton, AK 79190",JPN,JPN,2024-03-07 09:45:34,2024-09-30 22:16:18,7,False,PAN,Panama,-80.0,9.0,FRA,France,2.0,46.0
df1a2228-2f88-4fd4-82b3-a96a6f2ef99c,66349.84,9f5e9287-de67-4de8-b583-cb9973dd61e1,0,M6501850754,C1624132691,113636.27,2164222.0,113636.27,2097872.16,26,CASH_IN,66349.83999999985,0.0,Laura,Robles,paynekatherine@lin.com,"846 Adkins Branch Suite 906
Jenniferport, GA 43118",IRL,IRL,2024-01-16 09:45:34,2024-09-29 20:04:52,4,False,NGA,Nigeria,8.0,10.0,CAN,Canada,-95.0,60.0
6e77c705-f31b-4755-9c47-c41e16d35648,125365.19,2fd4576c-ba8a-4160-bf04-7d5a7292549f,0,M8966386429,C7059877671,1214742.55,2792335.75,1214742.55,2666970.56,323,CASH_IN,125365.18999999994,0.0,Anthony,Johnson,jessica97@lamb.com,"42916 Miller Wall
Andrewfurt, SD 31297",KGZ,KGZ,2024-09-25 09:45:34,2024-09-30 03:12:43,10,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,FRA,France,2.0,46.0
